0,517,548,738,547
1,517,548,739,547
2,513,548,737,547
3,516,548,738,548
4,514,548,736,548
5,514,547,737,548
6,514,547,737,547
7,514,548,737,547
8,515,546,738,547
9,516,547,739,547
10,515,547,740,547
11,514,547,737,547
12,515,547,739,547
13,515,546,739,545
14,517,547,741,546
15,515,548,739,548
16,518,548,739,548
17,518,547,740,548
18,518,546,740,547
19,519,548,740,547
20,518,546,740,545
21,518,546,739,546
22,518,546,740,546
23,516,544,742,543
24,518,544,741,545
25,519,546,740,546
26,518,546,741,545
27,518,545,740,545
28,517,544,741,543
29,518,544,740,543
30,519,545,741,544
31,519,544,740,544
32,516,543,741,542
33,516,544,741,543
34,518,543,741,543
35,517,544,740,543
36,516,544,741,543
37,517,544,741,543
38,519,547,741,546
39,520,546,740,545
40,518,547,740,547
41,517,548,740,548
42,520,550,740,549
43,517,550,738,549
44,519,549,739,549
45,517,549,738,549
46,516,549,738,549
47,516,550,738,549
48,515,551,738,552
49,514,551,736,551
50,514,552,736,551
51,514,552,736,551
52,512,552,734,553
53,514,551,734,552
54,513,555,735,553
55,513,554,733,553
56,510,554,732,553
57,510,555,731,555
58,510,555,732,555
59,509,555,731,554
60,509,555,731,554
61,509,555,732,555
62,509,555,731,556
63,511,558,732,557
64,508,559,730,558
65,510,561,730,560
66,509,559,730,560
67,509,562,730,561
68,508,563,729,562
69,509,565,729,563
70,507,563,730,563
71,508,566,729,564
72,509,567,729,566
73,509,567,729,566
74,509,568,729,566
75,508,569,728,567
76,510,571,729,569
77,509,570,730,568
78,508,570,729,569
79,509,571,728,569
80,507,571,729,570
81,508,572,728,571
82,509,575,728,573
83,508,574,729,572
84,508,577,728,575
85,509,579,728,576
86,509,580,727,579
87,510,583,727,580
88,509,583,728,581
89,507,584,727,583
90,507,586,727,584
91,510,588,726,587
92,511,591,726,588
93,511,591,727,589
94,509,592,728,590
95,511,595,727,592
96,510,596,728,593
97,511,596,729,595
98,513,598,730,596
99,514,599,730,596
100,511,600,730,599
101,513,601,731,599
102,512,604,730,602
103,513,607,731,604
104,512,608,730,605
105,512,610,730,606
106,511,610,727,607
107,508,610,728,609
108,511,614,729,612
109,511,614,729,612
110,510,618,729,614
111,510,618,728,616
112,510,621,728,618
113,511,622,728,619
114,510,623,728,622
115,511,625,728,623
116,509,625,727,624
117,508,626,727,624
118,509,629,726,627
119,510,629,726,627
120,509,631,726,629
121,509,632,725,629
122,506,632,725,629
123,505,632,722,631
124,505,634,723,632
125,506,635,722,633
126,503,635,722,633
127,504,637,723,634
128,505,638,721,635
129,506,641,721,636
130,504,639,721,637
131,507,641,721,638
132,503,641,721,638
133,506,642,720,641
134,504,642,720,639
135,503,642,722,640
136,503,643,721,640
137,503,643,721,640
138,505,646,720,644
139,504,644,722,642
140,503,644,721,642
141,503,645,720,643
142,503,644,721,642
143,502,643,722,641
144,503,644,720,642
145,505,645,721,642
