0,442,379,639,386
1,442,379,640,385
2,442,379,641,384
3,441,379,640,384
4,442,379,641,385
5,441,379,639,385
6,442,379,640,384
7,441,379,640,384
8,441,379,639,384
9,440,379,639,385
10,440,379,638,385
11,439,379,637,384
12,439,378,639,384
13,440,378,638,384
14,439,379,638,384
15,439,379,638,384
16,440,379,638,384
17,437,379,637,384
18,438,380,635,384
19,437,380,635,385
20,435,380,634,384
21,435,379,633,384
22,434,380,632,384
23,434,379,632,384
24,434,380,632,384
25,433,381,631,384
26,433,380,631,384
27,433,381,631,384
28,433,381,630,385
29,434,381,631,385
30,435,380,632,384
31,434,381,631,385
32,434,381,632,384
33,434,381,632,385
34,435,380,633,385
35,435,381,633,385
36,437,381,634,385
37,436,380,633,385
38,436,381,634,385
39,436,382,634,386
40,437,380,635,384
41,437,380,636,385
42,437,380,636,384
43,438,380,637,384
44,438,380,636,384
45,438,380,637,384
46,438,380,637,383
47,438,380,637,384
48,438,380,637,384
49,439,379,638,384
50,439,380,637,384
51,440,380,638,384
52,439,380,638,384
53,439,380,638,384
54,440,379,638,384
55,439,380,639,384
56,439,380,637,384
57,439,379,637,384
58,439,379,637,384
59,439,379,637,383
60,439,380,637,384
61,438,379,637,384
62,440,379,637,384
63,441,380,638,384
64,440,380,637,384
65,441,380,638,384
66,440,380,638,384
67,441,380,638,384
68,441,379,638,385
69,442,380,639,385
70,441,380,639,384
71,442,380,640,384
72,443,379,640,385
73,442,380,641,384
74,443,380,640,385
75,443,381,641,385
76,444,380,641,385
77,444,379,641,384
78,443,379,641,384
79,444,379,641,384
80,443,379,642,384
81,443,379,641,384
82,444,380,641,385
83,443,380,641,385
84,442,379,641,384
85,444,380,640,386
86,443,380,641,385
87,442,380,640,384
88,442,380,640,385
89,442,379,640,384
90,442,380,640,385
91,442,380,640,384
92,441,380,640,385
93,441,381,639,385
94,441,380,639,385
95,442,379,641,384
96,441,380,640,385
97,441,380,639,385
98,441,381,640,386
99,441,381,640,385
100,442,380,639,386
101,443,381,641,385
102,443,380,640,385
103,442,381,640,386
104,442,380,640,385
105,442,381,640,386
106,442,380,642,385
107,444,380,643,385
108,444,380,643,386
109,444,380,642,386
110,445,380,643,386
111,445,381,644,386
112,446,380,643,386
113,445,380,644,385
114,446,380,644,385
115,446,380,645,385
116,446,379,644,385
117,445,379,645,384
118,447,379,645,384
119,447,380,645,385
120,446,380,645,384
121,447,379,645,384
122,447,379,646,384
123,448,378,646,384
124,449,379,647,384
125,449,378,647,384
126,449,378,647,383
127,449,378,647,383
128,451,378,648,383
129,450,378,648,382
130,450,377,649,383
