0,305,846,541,842
1,304,846,540,840
2,303,843,540,838
3,303,841,539,837
4,302,841,541,838
5,303,840,541,834
6,303,840,542,837
7,302,841,541,837
8,304,840,541,836
9,304,841,540,836
10,304,839,542,834
11,305,839,541,834
12,306,839,543,833
13,305,837,542,832
14,305,835,543,830
15,307,837,543,830
16,307,837,542,833
17,309,835,544,829
18,309,836,544,832
19,310,832,548,828
20,315,829,551,827
21,315,829,552,826
22,317,827,555,825
23,317,824,554,822
24,317,824,553,823
25,318,825,555,823
26,328,831,551,829
27,326,832,551,832
28,327,825,559,826
29,328,820,563,821
30,328,819,565,820
31,329,820,564,821
32,328,817,565,817
33,330,817,565,817
34,331,816,567,815
35,332,818,569,819
36,332,813,568,815
37,333,811,569,814
38,334,810,569,812
39,334,809,571,811
40,334,810,571,812
41,335,811,569,811
42,336,807,573,809
43,335,808,571,809
44,334,808,571,810
45,333,806,569,808
46,333,807,569,809
47,332,805,569,806
48,330,804,567,806
49,331,803,567,806
50,334,803,570,806
51,340,809,565,813
52,339,809,565,813
53,335,802,571,806
54,334,798,572,800
55,334,797,574,800
56,332,795,570,798
57,333,792,570,795
58,334,791,571,794
59,333,792,572,795
60,335,790,572,793
61,339,789,574,793
62,343,790,577,792
63,343,787,575,790
64,349,786,582,788
65,359,786,590,787
66,363,783,600,786
67,368,785,602,788
68,373,785,608,789
69,376,787,610,789
70,380,787,615,791
71,385,787,619,791
72,389,788,623,793
73,389,788,624,793
74,393,785,628,792
75,391,789,625,792
76,395,789,629,793
77,395,788,628,793
78,398,788,632,793
79,400,789,637,793
80,403,785,636,791
81,405,784,639,789
82,406,785,639,790
83,407,784,639,789
84,409,782,641,788
85,410,784,644,788
86,411,784,643,788
87,409,784,644,790
88,412,784,645,789
89,412,782,645,787
90,412,781,647,787
91,411,782,647,787
92,412,783,646,789
93,414,785,645,791
94,412,787,644,792
95,411,784,646,789
96,413,783,645,788
97,412,785,646,790
98,410,786,644,792
99,411,788,644,795
100,408,792,641,797
101,412,795,641,800
102,411,797,640,802
103,412,798,642,803
104,412,801,638,807
105,413,804,642,812
106,412,807,644,815
107,410,810,641,818
108,409,813,639,820
109,406,811,637,818
110,405,809,638,817
111,409,809,638,817
112,409,809,641,816
113,408,808,641,815
114,407,808,637,816
115,406,808,639,816
116,406,807,639,815
117,404,808,634,815
118,406,809,638,815
119,406,810,637,817
120,407,811,636,819
