0,486,772,749,788
1,487,772,749,789
2,487,772,750,789
3,484,768,749,786
4,486,769,748,787
5,485,767,747,785
6,488,767,747,784
7,482,770,744,784
8,485,766,747,783
9,486,768,746,784
10,483,768,745,784
11,485,766,746,784
12,484,764,746,782
13,482,763,745,780
14,480,765,743,781
15,478,767,741,782
16,479,764,740,779
17,479,760,742,776
18,481,759,740,773
19,475,758,733,770
20,474,757,735,771
21,472,757,735,771
22,472,752,733,768
23,471,755,733,768
24,472,755,732,768
25,478,759,729,771
26,472,768,721,777
27,469,764,724,775
28,467,763,723,773
29,467,755,723,767
30,461,754,724,765
31,463,751,724,763
32,463,752,723,763
33,459,751,721,761
34,459,753,719,762
35,460,749,719,760
36,460,748,720,758
37,458,748,720,758
38,456,747,718,758
39,458,746,717,757
40,454,745,718,755
41,456,744,717,753
42,455,745,716,754
43,456,743,717,752
44,455,742,716,751
45,453,742,716,751
46,451,743,715,751
47,456,741,715,751
48,457,740,715,750
49,454,741,716,750
50,457,741,715,750
51,456,740,716,748
52,453,741,717,748
53,460,736,719,745
54,458,735,721,744
55,457,738,718,746
56,458,742,714,750
57,462,745,714,752
58,462,746,713,752
59,456,750,706,754
60,454,745,712,751
61,456,734,716,741
62,452,731,715,739
63,452,731,715,738
64,453,728,717,736
65,454,728,717,735
66,453,727,716,734
67,455,726,714,734
68,451,725,712,732
69,452,720,710,728
70,450,721,707,729
71,452,719,709,727
72,447,719,707,727
73,447,717,704,726
74,431,714,690,724
75,430,717,690,725
76,425,714,684,723
77,421,716,680,723
78,416,718,677,724
79,413,717,673,725
80,412,718,670,726
81,406,719,665,725
82,401,719,662,725
83,399,719,659,725
84,395,721,657,726
85,394,720,652,725
86,393,720,653,725
87,392,719,649,724
88,392,720,649,726
89,389,721,648,726
90,388,721,646,726
91,386,722,646,726
92,383,719,642,722
93,383,719,641,723
94,382,718,640,723
95,379,714,640,720
96,377,714,638,719
97,375,715,635,720
98,373,715,634,718
99,374,716,632,720
100,373,715,633,719
101,371,715,632,719
102,372,717,633,720
103,374,715,632,718
104,372,714,631,718
105,373,714,630,718
106,370,714,630,718
107,369,713,631,717
108,371,714,631,718
109,371,715,631,719
110,371,716,631,719
111,371,717,631,721
112,368,716,632,719
113,371,715,632,719
114,371,715,632,719
115,372,716,632,720
116,370,716,632,721
117,373,721,632,726
118,376,724,633,729
119,375,727,632,731
120,375,728,631,731
121,371,733,629,734
122,374,735,629,737
123,372,737,628,738
124,370,740,627,740
125,373,741,630,743
126,374,745,632,747
127,375,748,634,750
128,375,748,634,748
129,380,748,636,749
130,381,747,637,749
131,383,746,639,748
132,377,745,636,747
133,377,745,634,746
134,379,746,633,748
135,378,746,633,747
136,379,745,635,746
137,378,744,636,745
138,381,744,637,745
139,381,744,637,745
140,379,745,637,747
141,382,746,639,747
142,380,744,636,746
143,378,745,636,746
144,380,747,636,748
145,381,746,636,748
146,382,746,638,747
147,379,746,636,747
148,380,745,639,748
149,383,745,638,747
150,382,745,638,747
