0,487,681,683,669
1,487,680,683,668
2,487,680,683,670
3,488,679,683,668
4,487,680,683,668
5,487,679,684,667
6,486,679,683,668
7,487,680,684,668
8,487,680,684,668
9,487,680,682,668
10,488,680,685,669
11,486,679,683,669
12,486,680,685,669
13,488,680,683,668
14,486,680,684,668
15,486,678,682,667
16,486,680,683,669
17,487,680,683,668
18,487,679,683,667
19,486,680,684,668
20,487,680,683,668
21,487,680,683,668
22,486,680,683,669
23,486,678,683,667
24,486,679,683,668
25,486,680,685,668
26,486,679,683,668
27,487,680,684,669
28,486,680,683,669
29,486,678,683,668
30,488,679,684,668
31,488,680,684,668
32,487,679,685,668
33,487,678,684,668
34,486,678,682,666
35,487,679,683,668
36,485,679,683,668
37,486,679,683,667
38,487,680,683,667
39,487,679,683,668
40,486,679,685,669
41,487,680,683,668
42,487,680,684,669
43,486,680,684,668
44,486,680,684,668
45,487,678,683,667
46,487,680,683,668
47,487,680,684,669
48,486,678,684,668
49,487,679,683,668
50,486,680,683,668
51,486,679,683,668
52,487,679,683,668
53,487,679,683,667
54,487,679,683,667
55,486,679,683,668
56,487,680,684,669
57,486,680,682,668
58,487,680,684,669
59,487,680,684,670
60,488,678,683,667
61,487,678,682,665
62,487,679,684,667
63,488,680,684,668
64,487,678,682,668
65,487,680,681,666
66,486,680,682,668
67,487,680,683,669
68,487,679,682,668
69,487,678,680,667
70,486,679,683,669
71,486,679,682,668
72,488,679,684,667
73,486,678,682,668
74,486,680,683,668
75,486,680,683,668
76,486,680,683,668
77,487,680,683,668
78,488,680,683,669
79,486,681,684,668
80,487,681,684,669
81,486,680,683,669
82,486,679,683,668
83,487,679,682,666
84,487,681,684,668
85,487,680,683,667
86,486,679,684,668
87,487,680,684,668
88,486,680,683,668
89,486,679,683,667
90,486,680,684,668
91,487,680,683,667
92,488,679,683,667
93,486,680,683,669
94,487,679,684,669
95,487,679,683,668
96,486,679,683,668
97,487,679,685,667
98,487,679,684,668
99,487,679,684,668
100,487,680,683,668
101,487,680,684,668
102,486,679,683,669
103,487,678,682,668
104,487,679,683,668
105,486,680,683,669
106,487,681,683,669
107,485,680,682,668
108,486,680,683,669
109,486,680,684,669
110,486,679,683,668
111,487,680,685,668
112,487,680,682,668
113,488,679,683,667
114,488,680,683,668
115,487,680,683,668
116,488,679,683,668
117,488,679,683,668
118,486,680,683,669
119,487,679,684,668
120,486,680,682,668
