0,398,541,620,565
1,395,541,620,565
2,397,540,620,564
3,397,541,620,566
4,394,543,620,566
5,396,541,621,565
6,395,542,621,566
7,396,541,621,566
8,395,541,620,564
9,396,542,619,566
10,397,542,621,565
11,397,541,621,565
12,396,542,620,565
13,395,544,620,566
14,393,542,619,565
15,397,542,620,565
16,398,541,619,564
17,396,541,620,565
18,394,543,621,566
19,398,541,620,565
20,394,542,620,566
21,395,543,620,565
22,397,542,621,566
23,396,541,621,564
24,395,542,619,564
25,398,541,620,565
26,396,542,620,565
27,396,542,620,565
28,396,543,619,566
29,398,541,621,565
30,397,541,620,565
31,397,541,620,564
32,398,542,620,566
33,398,544,619,566
34,398,541,619,565
35,399,541,619,564
36,397,541,619,564
37,396,542,618,564
38,399,542,620,564
39,396,543,620,566
40,396,542,620,565
41,398,542,620,565
42,397,541,621,564
43,397,540,620,564
44,396,543,619,565
45,395,542,619,565
46,397,542,621,565
47,397,543,620,565
48,395,542,620,566
49,395,542,620,566
50,397,541,620,565
51,396,541,620,565
52,395,541,621,565
53,394,542,620,566
54,396,541,620,565
55,395,542,620,566
56,396,542,620,565
57,397,542,620,565
58,396,542,620,566
59,399,542,622,566
60,395,543,620,565
61,397,540,620,565
62,396,542,621,567
63,398,541,620,566
64,398,542,620,566
65,397,541,621,564
66,396,544,621,567
67,396,542,620,565
68,396,542,619,564
69,398,543,620,566
70,397,543,620,566
71,398,543,621,566
72,396,543,621,566
73,397,542,620,565
74,396,543,619,567
75,396,543,620,567
76,396,543,619,566
77,396,543,620,566
78,398,543,621,566
79,397,542,620,566
80,395,543,620,567
81,396,544,620,567
82,399,543,621,565
83,397,543,619,567
84,398,542,620,564
85,397,543,619,565
86,397,543,619,566
87,396,542,620,566
88,396,543,621,565
89,397,543,620,565
90,397,543,619,564
91,398,542,620,566
92,398,542,620,565
93,398,543,620,565
94,398,543,620,566
95,397,542,620,565
96,398,543,620,566
97,397,543,620,565
98,396,544,621,568
99,397,542,619,567
100,398,543,620,566
101,397,542,620,566
102,395,545,619,567
103,394,543,620,566
104,396,543,621,567
105,396,543,620,566
106,396,543,620,566
107,394,545,621,567
108,396,543,619,567
109,397,543,619,567
110,396,543,620,567
111,395,545,621,568
112,397,542,619,565
113,398,542,619,566
114,398,542,619,566
115,395,542,620,565
116,396,544,620,567
117,395,543,619,567
118,396,543,620,566
119,397,543,620,566
120,395,544,620,567
121,396,543,621,567
122,397,542,620,565
123,395,543,620,567
124,395,542,620,566
125,396,542,620,566
126,395,544,619,567
127,394,544,619,567
128,394,543,620,567
129,396,542,620,567
130,397,545,620,567
131,395,543,622,567
132,395,542,621,567
133,396,541,620,565
134,396,542,621,567
135,397,541,619,564
136,396,541,621,566
137,397,541,621,565
138,396,543,621,567
139,397,542,621,566
140,396,543,622,567
141,395,544,619,567
142,396,544,621,567
143,396,544,620,567
144,396,543,621,567
145,394,545,620,568
146,396,542,621,566
147,396,544,620,567
148,398,543,620,566
149,397,543,620,566
150,398,544,619,565
