0,435,731,646,718
1,434,732,645,718
2,436,732,645,720
3,435,732,646,718
4,436,730,645,718
5,434,733,646,719
6,435,732,644,718
7,437,731,643,716
8,435,731,645,717
9,435,731,643,717
10,435,731,646,717
11,435,730,642,718
12,435,731,642,718
13,435,731,645,718
14,435,730,645,718
15,437,731,644,717
16,436,731,646,717
17,435,731,644,717
18,436,730,644,716
19,435,731,645,717
20,434,731,643,718
21,433,730,643,716
22,435,731,644,718
23,435,732,645,717
24,434,730,645,717
25,434,732,645,718
26,436,731,645,716
27,435,732,645,717
28,434,731,646,717
29,435,732,645,718
30,435,731,643,716
31,435,733,645,717
32,435,731,645,717
33,434,732,644,714
34,435,731,645,716
35,434,731,645,717
36,435,731,645,717
37,434,732,644,717
38,433,729,644,715
39,437,732,644,716
40,435,732,645,717
41,433,731,645,718
42,435,732,646,717
43,435,731,644,716
44,434,732,644,716
45,435,731,646,718
46,434,731,644,716
47,435,732,646,718
48,436,729,645,715
49,434,730,644,716
50,435,730,643,717
51,434,732,642,718
52,434,732,641,719
53,433,731,642,718
54,434,731,640,717
55,433,732,644,718
56,432,733,643,720
57,434,732,642,719
58,433,730,643,718
59,433,732,644,719
60,433,733,643,719
61,434,733,644,719
62,433,733,644,719
63,433,733,644,720
64,432,732,642,718
65,433,733,644,721
66,433,733,645,721
67,434,731,645,720
68,436,733,646,720
69,434,732,645,719
70,435,732,639,718
71,432,732,642,719
72,434,733,644,721
73,435,732,645,718
74,434,731,643,718
75,434,732,644,720
76,433,731,642,717
77,433,732,643,718
78,433,733,643,719
79,433,732,645,720
80,433,733,644,720
81,434,733,643,719
82,432,731,644,720
83,433,731,645,719
84,434,733,643,719
85,434,732,645,719
86,434,733,644,719
87,434,732,644,717
88,434,732,645,719
89,434,732,645,719
90,433,732,643,719
91,436,732,645,718
92,435,732,644,719
93,435,730,643,717
94,434,733,645,720
95,433,733,644,719
96,435,733,644,719
97,434,733,645,719
98,434,733,643,719
99,433,732,644,719
100,432,731,642,718
101,434,732,644,718
102,434,732,645,719
103,434,732,643,718
104,436,733,645,719
105,433,732,644,719
106,434,732,644,719
107,433,731,642,719
108,432,731,645,719
109,434,732,644,719
110,434,732,644,718
111,433,731,643,718
112,432,733,644,720
113,433,731,644,718
114,434,732,643,719
115,434,732,645,719
116,435,732,644,719
117,435,731,645,719
118,433,731,643,718
119,434,732,645,718
120,435,731,643,717
