0,503,817,709,815
1,504,816,710,815
2,502,816,710,815
3,501,816,710,814
4,501,816,708,814
5,501,816,709,814
6,502,816,708,815
7,501,815,708,814
8,503,815,709,814
9,504,815,707,814
10,502,816,709,814
11,502,815,708,814
12,501,816,708,815
13,503,816,710,814
14,502,815,709,813
15,503,816,708,815
16,503,816,709,815
17,501,815,707,814
18,502,816,709,814
19,501,816,710,816
20,500,816,708,815
21,501,816,708,814
22,500,816,708,815
23,503,816,708,815
24,502,815,708,814
25,501,815,709,814
26,502,815,708,814
27,501,815,707,814
28,500,816,707,815
29,501,816,707,815
30,500,816,707,814
31,503,817,707,815
32,501,818,709,816
33,503,816,706,814
34,501,816,707,814
35,505,817,707,815
36,503,815,708,813
37,500,817,709,815
38,501,816,710,814
39,501,817,707,815
40,502,816,707,815
41,502,815,708,813
42,502,816,708,814
43,503,816,707,814
44,503,815,709,814
45,503,815,708,813
46,503,815,708,813
47,501,815,707,813
48,502,814,708,812
49,503,814,709,811
50,503,813,709,812
51,501,814,709,812
52,505,814,707,813
53,503,813,707,812
54,502,814,706,812
55,504,814,708,813
56,505,814,707,813
57,502,813,706,811
58,504,814,708,812
59,503,813,708,812
60,504,813,706,810
61,500,813,708,812
62,502,814,707,812
63,503,814,708,812
64,503,814,708,813
65,504,814,708,813
66,503,814,708,812
67,503,814,706,813
68,504,814,709,812
69,504,814,708,812
70,505,814,709,813
71,507,815,708,813
72,505,814,708,813
73,503,813,708,812
74,503,814,708,813
75,504,814,708,812
76,503,814,708,812
77,504,814,709,812
78,506,814,711,812
79,507,814,709,812
80,503,813,711,812
81,502,813,708,811
82,503,814,711,812
83,504,812,710,812
84,505,813,710,812
85,503,813,709,811
86,505,813,710,811
87,504,813,708,810
88,505,814,708,811
89,504,813,709,812
90,504,813,709,812
91,506,814,710,811
92,505,814,710,813
93,507,814,710,812
94,505,814,709,812
95,506,814,711,812
96,502,813,708,811
97,503,813,710,812
98,504,814,710,813
99,507,813,710,811
100,504,813,708,810
101,506,814,709,812
102,506,814,708,812
103,504,812,708,810
104,505,813,709,810
105,504,813,708,812
106,505,812,709,811
107,505,813,710,811
108,505,813,708,812
109,504,813,708,812
110,503,813,708,811
111,502,813,709,812
112,503,812,707,811
113,503,813,707,811
114,503,813,707,812
115,503,813,708,812
116,502,813,708,811
117,502,813,708,810
118,503,813,708,812
119,504,813,708,811
120,503,813,708,811
121,505,812,709,810
122,502,812,710,811
123,504,812,708,810
124,502,812,708,810
125,502,811,710,811
126,502,811,709,810
127,502,811,708,810
128,502,811,708,810
129,503,811,709,809
130,503,812,709,810
131,503,812,708,810
132,504,811,709,808
133,503,811,708,810
134,502,811,707,809
135,503,812,708,809
136,503,811,708,809
137,505,811,708,810
138,502,811,707,809
139,503,811,709,809
140,500,811,708,809
141,500,811,708,809
142,502,812,708,811
143,500,812,707,810
144,501,811,709,809
145,500,811,709,809
146,502,811,709,809
147,505,812,708,810
148,501,811,706,809
149,504,812,709,809
150,504,812,709,809
