0,473,571,663,577
1,475,572,666,575
2,472,570,665,574
3,475,572,662,576
4,472,571,661,577
5,471,570,663,576
6,474,570,664,575
7,474,573,664,575
8,473,570,664,575
9,474,570,663,574
10,473,571,663,575
11,472,573,663,576
12,470,572,663,577
13,470,571,663,577
14,472,574,663,578
15,472,574,663,577
16,473,572,662,578
17,471,572,663,577
18,471,573,662,578
19,471,574,661,579
20,477,577,662,582
21,477,582,661,589
22,478,580,663,588
23,476,580,660,586
24,475,578,666,584
25,476,578,663,583
26,474,575,664,582
27,475,577,664,583
28,474,576,664,582
29,476,576,666,582
30,477,576,666,582
31,479,577,664,582
32,478,577,664,583
33,476,577,665,583
34,479,576,666,583
35,476,578,665,583
36,480,577,666,584
37,477,576,668,583
38,480,576,667,583
39,480,577,668,585
40,480,579,668,585
41,483,577,669,584
42,481,578,667,586
43,482,577,668,585
44,482,577,668,585
45,482,576,670,585
46,483,576,670,585
47,482,577,671,586
48,481,577,671,584
49,484,578,670,585
50,482,577,667,585
51,482,577,669,585
52,481,576,669,585
53,481,578,667,585
54,480,578,665,586
55,481,577,668,584
56,481,576,663,583
57,478,578,664,585
58,481,577,667,584
59,483,574,670,581
60,481,575,671,583
61,482,575,668,582
62,481,577,669,584
63,481,577,665,585
64,480,577,666,585
65,481,578,667,584
66,482,576,667,583
67,480,575,666,583
68,479,576,663,583
69,480,576,666,583
70,476,577,665,583
71,476,576,666,583
72,478,577,665,583
73,477,576,665,583
74,479,575,666,582
75,477,575,665,582
76,478,576,663,583
77,478,575,666,582
78,479,577,667,583
79,478,576,664,582
80,475,577,664,585
81,476,577,664,584
82,476,579,663,584
83,477,578,664,585
84,476,577,662,583
85,476,576,663,583
86,477,578,664,583
87,474,576,664,582
88,477,577,662,585
89,477,579,664,585
90,476,579,663,585
91,477,578,665,585
92,478,577,665,585
93,477,578,665,585
94,476,577,665,584
95,477,576,665,584
96,477,578,664,585
97,479,577,665,585
98,477,578,663,585
99,478,578,665,585
100,478,580,666,586
101,478,577,666,584
102,479,579,665,585
103,477,577,666,584
104,479,579,665,586
105,477,577,665,584
106,477,579,665,586
107,479,578,666,587
108,479,578,666,586
109,478,578,667,585
110,478,578,665,585
111,479,580,667,587
112,480,579,666,587
113,479,581,667,587
114,481,582,667,589
115,479,584,666,591
116,481,583,668,590
117,479,583,668,590
118,481,582,666,590
119,480,582,665,589
120,482,583,666,589
121,481,582,665,589
122,479,583,667,589
123,483,582,669,590
124,481,584,667,589
125,478,582,665,589
126,477,582,667,590
127,477,582,664,589
128,477,581,665,589
129,479,579,666,587
130,476,579,662,585
131,477,580,663,586
132,475,579,660,587
133,477,580,662,586
134,475,580,662,586
135,476,579,661,586
136,475,580,661,586
137,474,579,661,585
138,474,580,662,587
139,475,581,660,588
140,474,581,659,588
141,474,582,660,587
142,476,582,661,588
143,473,580,659,587
144,476,581,661,589
145,476,580,662,587
146,477,581,663,587
147,478,579,667,586
148,481,580,665,587
149,481,581,666,587
150,479,581,664,587
