0,424,514,674,516
1,426,514,676,517
2,427,514,677,516
3,428,515,679,518
4,427,515,678,518
5,428,512,680,516
6,429,514,680,517
7,430,512,681,517
8,430,513,680,516
9,429,515,680,517
10,432,513,683,517
11,431,512,682,515
12,431,513,684,518
13,430,511,683,516
14,429,514,681,518
15,429,512,682,514
16,428,510,680,513
17,430,512,682,515
18,425,511,677,514
19,427,511,678,515
20,427,512,679,516
21,426,512,678,515
22,427,512,678,516
23,427,512,678,516
24,426,512,678,517
25,427,512,679,515
26,425,510,678,514
27,426,512,677,516
28,426,510,680,515
29,424,511,679,514
30,426,511,677,516
31,425,513,676,515
32,425,513,676,516
33,425,521,675,520
34,425,523,675,523
35,425,521,675,522
36,424,519,676,520
37,425,518,676,520
38,424,516,672,519
39,422,517,676,518
40,425,516,676,519
41,423,515,675,519
42,426,515,677,519
43,425,514,677,518
44,426,513,678,519
45,424,514,676,518
46,423,512,678,516
47,426,513,678,518
48,428,512,680,517
49,427,514,680,517
50,426,512,683,516
51,428,514,681,517
52,427,514,676,518
53,427,513,679,517
54,427,514,679,518
55,427,513,680,517
56,429,514,678,518
57,427,515,677,519
58,426,513,677,518
59,429,515,680,520
60,426,515,677,519
61,427,514,678,519
62,428,514,681,518
63,427,514,678,519
64,428,515,680,518
65,426,514,679,519
66,427,516,678,519
67,425,515,677,517
68,426,513,678,519
69,427,514,679,518
70,427,515,678,520
71,428,513,681,517
72,427,514,680,519
73,428,513,680,518
74,429,515,679,518
75,430,514,682,518
76,427,516,678,520
77,427,516,679,521
78,427,515,683,520
79,429,514,680,519
80,430,514,681,519
81,431,515,680,519
82,430,514,684,519
83,430,514,686,519
84,431,514,683,519
85,431,513,684,518
86,432,512,685,518
87,433,513,685,519
88,430,512,684,517
89,432,512,682,515
90,431,513,686,518
91,430,513,684,518
92,430,512,684,517
93,430,513,683,517
94,429,511,680,516
95,430,511,684,515
96,430,511,683,515
97,431,511,684,517
98,429,511,683,515
99,431,511,682,516
100,429,513,682,517
101,431,513,681,517
102,431,512,681,517
103,428,514,680,517
104,429,514,680,517
105,429,513,680,517
106,427,514,679,518
107,430,515,682,519
108,428,514,680,517
109,427,514,680,518
110,428,513,680,518
111,428,514,681,518
112,429,514,682,518
113,428,515,680,519
114,431,512,683,516
115,429,514,681,518
116,432,513,684,517
117,432,513,686,517
118,432,515,685,520
119,435,516,686,522
120,434,516,685,520
