0,474,674,670,673
1,475,674,671,673
2,474,674,671,673
3,475,674,670,673
4,474,674,671,674
5,473,675,668,674
6,473,675,669,674
7,473,676,669,675
8,473,675,670,674
9,474,675,669,674
10,473,676,670,674
11,475,675,670,674
12,474,677,669,675
13,474,677,670,676
14,476,677,670,676
15,476,678,670,676
16,477,677,670,676
17,477,677,671,676
18,476,677,670,676
19,477,678,670,676
20,477,677,671,676
21,476,677,671,676
22,477,677,670,676
23,476,677,671,676
24,476,677,671,675
25,476,676,671,675
26,478,677,672,676
27,477,677,671,675
28,478,676,672,675
29,478,676,673,675
30,478,676,673,675
31,479,676,673,675
32,478,676,672,675
33,478,676,672,675
34,479,676,673,675
35,478,677,672,676
36,479,677,672,676
37,479,677,674,675
38,479,676,673,675
39,480,676,673,675
40,479,677,674,676
41,479,677,673,676
42,480,676,674,675
43,479,676,673,675
44,480,676,674,674
45,480,675,675,674
46,478,676,674,674
47,479,674,675,673
48,478,674,674,673
49,478,673,674,672
50,479,673,675,672
51,478,674,674,673
52,478,674,674,673
53,478,675,674,674
54,478,674,674,673
55,480,675,676,672
56,478,673,674,671
57,479,671,675,670
58,478,671,675,670
59,477,672,674,671
60,478,672,675,671
61,477,672,674,672
62,477,672,673,672
63,478,673,673,673
64,478,674,672,673
65,478,676,671,674
66,479,675,672,674
67,477,673,673,673
68,477,673,673,672
69,477,672,673,671
70,477,672,673,672
71,477,672,673,671
72,477,672,675,670
73,477,673,675,671
74,479,672,676,670
75,479,671,676,670
76,479,671,676,670
77,479,670,677,670
78,480,670,676,669
79,480,670,677,669
80,482,670,678,670
81,481,672,677,670
82,482,672,678,671
83,483,672,679,671
84,482,672,678,671
85,483,672,679,671
86,483,671,680,670
87,484,671,681,670
88,484,671,680,670
89,483,670,680,669
90,483,670,679,669
91,482,670,679,669
92,483,671,679,670
93,482,670,678,670
94,481,670,679,669
95,482,671,678,670
96,481,671,678,669
97,481,671,679,670
98,481,671,678,671
99,482,670,679,670
100,481,671,677,671
101,481,671,676,670
102,482,671,678,669
103,481,671,677,670
104,481,671,676,670
105,481,671,678,671
106,481,672,678,671
107,481,671,678,670
108,482,672,678,671
109,481,672,678,672
110,482,672,678,671
111,482,672,677,672
112,481,672,677,672
113,481,672,677,671
114,481,671,678,671
115,481,671,677,671
116,481,672,678,671
117,480,671,678,670
118,480,672,678,671
119,480,671,676,671
120,481,671,678,671
121,480,671,678,670
122,481,671,677,670
123,481,671,678,670
124,480,671,677,670
125,480,670,677,670
126,481,671,677,671
127,480,672,677,671
128,481,671,677,671
129,481,671,677,672
130,481,673,677,672
131,480,673,677,672
132,480,672,676,671
133,479,672,674,672
134,480,672,675,671
135,480,673,674,672
136,478,672,674,671
137,478,673,674,671
138,477,672,674,671
139,478,672,673,671
140,478,672,673,670
141,478,672,673,671
142,478,671,674,670
143,478,671,674,670
144,477,672,673,671
145,477,672,674,671
